condition,count,nc_count
9m_AD_R2,2599.0,88.0
9m_AD_R2,7273.0,228.0
9m_AD_R2,13343.0,362.0
9m_AD_R2,8706.0,204.0
9m_AD_R2,6465.0,64.0
9m_AD_R2,6386.0,104.0
9m_AD_R2,7435.0,145.0
9m_AD_R2,6963.0,72.0
9m_AD_R2,6026.0,72.0
9m_AD_R2,4797.0,62.0
9m_AD_R2,4211.0,80.0
9m_AD_R2,544.0,8.0
9m_AD_R2,1205.0,20.0
9m_AD_R2,3976.0,94.0
9m_AD_R2,5961.0,182.0
9m_AD_R2,5082.0,85.0
9m_AD_R2,3970.0,61.0
9m_AD_R2,2147.0,30.0
9m_AD_R2,223.0,1.0
9m_AD_R2,22.0,0.0
9m_AD_R2,61.0,1.0
9m_AD_R2,31.0,0.0
9m_AD_R2,3087.0,40.0
9m_AD_R2,5355.0,69.0
9m_AD_R2,5320.0,57.0
9m_AD_R2,4881.0,54.0
9m_AD_R2,3766.0,54.0
9m_AD_R2,1356.0,23.0
9m_AD_R2,29.0,0.0
9m_AD_R2,50.0,2.0
9m_AD_R2,180.0,2.0
9m_AD_R2,105.0,1.0
9m_AD_R2,118.0,0.0
9m_AD_R2,40.0,0.0
9m_AD_R2,128.0,2.0
9m_AD_R2,45.0,0.0
9m_AD_R2,57.0,1.0
9m_AD_R2,1512.0,21.0
9m_AD_R2,1181.0,22.0
9m_AD_R2,38.0,1.0
9m_AD_R2,234.0,6.0
9m_AD_R2,24.0,0.0
9m_AD_R2,169.0,6.0
9m_WT_R1,140.0,0.0
9m_WT_R1,983.0,26.0
9m_WT_R1,1286.0,26.0
9m_WT_R1,4069.0,141.0
9m_WT_R1,4535.0,135.0
9m_WT_R1,6501.0,179.0
9m_WT_R1,7481.0,183.0
9m_WT_R1,11066.0,327.0
9m_WT_R1,9701.0,392.0
9m_WT_R1,11724.0,427.0
9m_WT_R1,3748.0,108.0
9m_WT_R1,965.0,16.0
9m_WT_R1,171.0,2.0
9m_WT_R1,407.0,6.0
9m_WT_R1,982.0,10.0
9m_WT_R1,1112.0,12.0
9m_WT_R1,1794.0,13.0
9m_WT_R1,1754.0,27.0
9m_WT_R1,2020.0,30.0
9m_WT_R1,5050.0,109.0
9m_WT_R1,7354.0,257.0
9m_WT_R1,7392.0,220.0
9m_WT_R1,9683.0,311.0
9m_WT_R1,7821.0,240.0
9m_WT_R1,6973.0,164.0
9m_WT_R1,6143.0,135.0
9m_WT_R1,7826.0,188.0
9m_WT_R1,8572.0,237.0
9m_WT_R1,12541.0,337.0
9m_WT_R1,14739.0,450.0
9m_WT_R1,16187.0,492.0
9m_WT_R1,14319.0,521.0
9m_WT_R1,12743.0,525.0
9m_WT_R1,2943.0,63.0
9m_WT_R1,106.0,0.0
9m_WT_R1,419.0,4.0
9m_WT_R1,645.0,7.0
9m_WT_R1,860.0,4.0
9m_WT_R1,1234.0,16.0
9m_WT_R1,1420.0,20.0
9m_WT_R1,1968.0,25.0
9m_WT_R1,2403.0,31.0
9m_WT_R1,2344.0,31.0
9m_WT_R1,2618.0,52.0
9m_WT_R1,2274.0,21.0
9m_WT_R1,3311.0,55.0
9m_WT_R1,4058.0,69.0
9m_WT_R1,4505.0,87.0
9m_WT_R1,4262.0,113.0
9m_WT_R1,5773.0,104.0
9m_WT_R1,3659.0,34.0
9m_WT_R1,5230.0,130.0
9m_WT_R1,8390.0,240.0
9m_WT_R1,11009.0,382.0
9m_WT_R1,9738.0,330.0
9m_WT_R1,11309.0,391.0
9m_WT_R1,10882.0,342.0
9m_WT_R1,11450.0,396.0
9m_WT_R1,8364.0,220.0
9m_WT_R1,5778.0,143.0
9m_WT_R1,4965.0,81.0
9m_WT_R1,7835.0,204.0
9m_WT_R1,8139.0,196.0
9m_WT_R1,10806.0,331.0
9m_WT_R1,15878.0,526.0
9m_WT_R1,12764.0,402.0
9m_WT_R1,10204.0,365.0
9m_WT_R1,3214.0,75.0
9m_WT_R1,458.0,7.0
9m_WT_R1,792.0,15.0
9m_WT_R1,1483.0,18.0
9m_WT_R1,2641.0,42.0
9m_WT_R1,2473.0,47.0
9m_WT_R1,3176.0,50.0
9m_WT_R1,5434.0,135.0
9m_WT_R1,4813.0,121.0
9m_WT_R1,6162.0,168.0
9m_WT_R1,6637.0,208.0
9m_WT_R1,5483.0,117.0
9m_WT_R1,4732.0,97.0
9m_WT_R1,6395.0,191.0
9m_WT_R1,4399.0,77.0
9m_WT_R1,4235.0,71.0
9m_WT_R1,4021.0,85.0
9m_WT_R1,2884.0,37.0
9m_WT_R1,2929.0,26.0
9m_WT_R1,3081.0,51.0
9m_WT_R1,2446.0,37.0
9m_WT_R1,3925.0,89.0
9m_WT_R1,4272.0,91.0
9m_WT_R1,6234.0,143.0
9m_WT_R1,4585.0,110.0
9m_WT_R1,7181.0,193.0
9m_WT_R1,6182.0,151.0
9m_WT_R1,6522.0,207.0
9m_WT_R1,3909.0,52.0
9m_WT_R1,7313.0,224.0
9m_WT_R1,10757.0,325.0
9m_WT_R1,13896.0,440.0
9m_WT_R1,10218.0,294.0
9m_WT_R1,14023.0,473.0
9m_WT_R1,13396.0,413.0
9m_WT_R1,10490.0,315.0
9m_WT_R1,10578.0,291.0
9m_WT_R1,7870.0,207.0
9m_WT_R1,8034.0,205.0
9m_WT_R1,6135.0,138.0
9m_WT_R1,8860.0,245.0
9m_WT_R1,9913.0,276.0
9m_WT_R1,13340.0,412.0
9m_WT_R1,11850.0,342.0
9m_WT_R1,11473.0,349.0
9m_WT_R1,4913.0,116.0
9m_WT_R1,191.0,7.0
9m_WT_R1,836.0,17.0
9m_WT_R1,2305.0,75.0
9m_WT_R1,3048.0,122.0
9m_WT_R1,3079.0,60.0
9m_WT_R1,3966.0,71.0
9m_WT_R1,4353.0,75.0
9m_WT_R1,4687.0,107.0
9m_WT_R1,6435.0,168.0
9m_WT_R1,8765.0,199.0
9m_WT_R1,7856.0,184.0
9m_WT_R1,8767.0,179.0
9m_WT_R1,9983.0,229.0
9m_WT_R1,7850.0,155.0
9m_WT_R1,6636.0,136.0
9m_WT_R1,7718.0,165.0
9m_WT_R1,11314.0,311.0
9m_WT_R1,5689.0,92.0
9m_WT_R1,7540.0,174.0
9m_WT_R1,8328.0,219.0
9m_WT_R1,7508.0,209.0
9m_WT_R1,7199.0,179.0
9m_WT_R1,5825.0,199.0
9m_WT_R1,4498.0,130.0
9m_WT_R1,5377.0,127.0
9m_WT_R1,3776.0,67.0
9m_WT_R1,3981.0,69.0
9m_WT_R1,3797.0,83.0
9m_WT_R1,4268.0,66.0
9m_WT_R1,5201.0,130.0
9m_WT_R1,4174.0,69.0
9m_WT_R1,3919.0,77.0
9m_WT_R1,4453.0,79.0
9m_WT_R1,6065.0,129.0
9m_WT_R1,8355.0,211.0
9m_WT_R1,8706.0,276.0
9m_WT_R1,8353.0,248.0
9m_WT_R1,7588.0,220.0
9m_WT_R1,7064.0,223.0
9m_WT_R1,3900.0,69.0
9m_WT_R1,7322.0,181.0
9m_WT_R1,10850.0,291.0
9m_WT_R1,9350.0,304.0
9m_WT_R1,12081.0,395.0
9m_WT_R1,17373.0,628.0
9m_WT_R1,14900.0,499.0
9m_WT_R1,14837.0,516.0
9m_WT_R1,11974.0,375.0
9m_WT_R1,9827.0,256.0
9m_WT_R1,9731.0,293.0
9m_WT_R1,4783.0,68.0
9m_WT_R1,7855.0,217.0
9m_WT_R1,8174.0,219.0
9m_WT_R1,14009.0,460.0
9m_WT_R1,10701.0,329.0
9m_WT_R1,9920.0,314.0
9m_WT_R1,7905.0,190.0
9m_WT_R1,94.0,0.0
9m_WT_R1,303.0,7.0
9m_WT_R1,562.0,7.0
9m_WT_R1,1547.0,15.0
9m_WT_R1,3886.0,111.0
9m_WT_R1,3760.0,99.0
9m_WT_R1,6352.0,163.0
9m_WT_R1,6972.0,220.0
9m_WT_R1,4802.0,93.0
9m_WT_R1,6474.0,157.0
9m_WT_R1,7416.0,192.0
9m_WT_R1,9416.0,280.0
9m_WT_R1,6861.0,108.0
9m_WT_R1,6324.0,94.0
9m_WT_R1,9426.0,220.0
9m_WT_R1,7364.0,124.0
9m_WT_R1,9955.0,253.0
9m_WT_R1,8129.0,176.0
9m_WT_R1,6338.0,104.0
9m_WT_R1,8367.0,178.0
9m_WT_R1,9207.0,205.0
9m_WT_R1,7775.0,207.0
9m_WT_R1,6965.0,175.0
9m_WT_R1,8214.0,175.0
9m_WT_R1,7117.0,114.0
9m_WT_R1,7527.0,163.0
9m_WT_R1,7280.0,144.0
9m_WT_R1,5664.0,111.0
9m_WT_R1,6886.0,104.0
9m_WT_R1,4966.0,85.0
9m_WT_R1,5098.0,80.0
9m_WT_R1,7492.0,174.0
9m_WT_R1,5043.0,91.0
9m_WT_R1,6539.0,185.0
9m_WT_R1,5467.0,155.0
9m_WT_R1,5242.0,136.0
9m_WT_R1,5526.0,150.0
9m_WT_R1,6496.0,149.0
9m_WT_R1,6257.0,166.0
9m_WT_R1,3603.0,54.0
9m_WT_R1,6445.0,172.0
9m_WT_R1,5973.0,164.0
9m_WT_R1,7283.0,200.0
9m_WT_R1,7507.0,189.0
9m_WT_R1,6191.0,151.0
9m_WT_R1,7770.0,218.0
9m_WT_R1,9320.0,323.0
9m_WT_R1,9224.0,296.0
9m_WT_R1,9013.0,259.0
9m_WT_R1,6061.0,131.0
9m_WT_R1,5844.0,130.0
9m_WT_R1,7209.0,183.0
9m_WT_R1,9547.0,307.0
9m_WT_R1,10758.0,330.0
9m_WT_R1,11373.0,357.0
9m_WT_R1,12449.0,440.0
9m_WT_R1,14655.0,475.0
9m_WT_R1,15539.0,583.0
9m_WT_R1,12407.0,372.0
9m_WT_R1,9706.0,245.0
9m_WT_R1,7516.0,168.0
9m_WT_R1,6574.0,130.0
9m_WT_R1,4956.0,98.0
9m_WT_R1,8233.0,217.0
9m_WT_R1,11948.0,358.0
9m_WT_R1,9708.0,325.0
9m_WT_R1,7674.0,167.0
9m_WT_R1,6489.0,141.0
9m_WT_R1,58.0,3.0
9m_WT_R1,157.0,4.0
9m_WT_R1,95.0,1.0
9m_WT_R1,119.0,0.0
9m_WT_R1,458.0,11.0
9m_WT_R1,145.0,12.0
9m_WT_R1,27.0,0.0
9m_WT_R1,47.0,1.0
9m_WT_R1,32.0,1.0
9m_WT_R1,426.0,10.0
9m_WT_R1,2608.0,40.0
9m_WT_R1,3395.0,35.0
9m_WT_R1,4997.0,79.0
9m_WT_R1,6592.0,153.0
9m_WT_R1,6957.0,179.0
9m_WT_R1,7058.0,184.0
9m_WT_R1,9417.0,294.0
9m_WT_R1,9060.0,229.0
9m_WT_R1,6206.0,140.0
9m_WT_R1,8087.0,193.0
9m_WT_R1,9397.0,247.0
9m_WT_R1,6991.0,157.0
9m_WT_R1,8920.0,193.0
9m_WT_R1,5567.0,88.0
9m_WT_R1,7101.0,159.0
9m_WT_R1,8077.0,194.0
9m_WT_R1,6042.0,95.0
9m_WT_R1,5671.0,97.0
9m_WT_R1,6294.0,111.0
9m_WT_R1,6943.0,149.0
9m_WT_R1,6295.0,107.0
9m_WT_R1,5940.0,136.0
9m_WT_R1,6869.0,140.0
9m_WT_R1,5037.0,90.0
9m_WT_R1,6707.0,125.0
9m_WT_R1,5692.0,113.0
9m_WT_R1,7225.0,142.0
9m_WT_R1,5565.0,95.0
9m_WT_R1,4153.0,55.0
9m_WT_R1,6110.0,135.0
9m_WT_R1,4956.0,80.0
9m_WT_R1,5872.0,139.0
9m_WT_R1,4360.0,98.0
9m_WT_R1,5906.0,156.0
9m_WT_R1,6679.0,217.0
9m_WT_R1,5790.0,136.0
9m_WT_R1,4186.0,78.0
9m_WT_R1,5893.0,184.0
9m_WT_R1,6031.0,152.0
9m_WT_R1,6087.0,141.0
9m_WT_R1,7354.0,198.0
9m_WT_R1,5925.0,103.0
9m_WT_R1,7046.0,228.0
9m_WT_R1,8990.0,295.0
9m_WT_R1,8327.0,270.0
9m_WT_R1,9126.0,338.0
9m_WT_R1,10354.0,291.0
9m_WT_R1,9133.0,282.0
9m_WT_R1,7405.0,173.0
9m_WT_R1,6071.0,126.0
9m_WT_R1,4877.0,109.0
9m_WT_R1,7590.0,168.0
9m_WT_R1,10200.0,310.0
9m_WT_R1,9936.0,376.0
9m_WT_R1,12292.0,401.0
9m_WT_R1,11549.0,377.0
9m_WT_R1,11793.0,380.0
9m_WT_R1,8870.0,281.0
9m_WT_R1,10612.0,375.0
9m_WT_R1,8578.0,229.0
9m_WT_R1,6904.0,149.0
9m_WT_R1,5883.0,150.0
9m_WT_R1,6420.0,158.0
9m_WT_R1,8501.0,250.0
9m_WT_R1,8191.0,254.0
9m_WT_R1,6924.0,165.0
9m_WT_R1,4124.0,57.0
9m_WT_R1,145.0,7.0
9m_WT_R1,205.0,4.0
9m_WT_R1,418.0,17.0
9m_WT_R1,1442.0,14.0
9m_WT_R1,2172.0,36.0
9m_WT_R1,219.0,4.0
9m_WT_R1,2910.0,33.0
9m_WT_R1,813.0,26.0
9m_WT_R1,384.0,6.0
9m_WT_R1,25.0,0.0
9m_WT_R1,164.0,1.0
9m_WT_R1,615.0,9.0
9m_WT_R1,1851.0,31.0
9m_WT_R1,1152.0,37.0
9m_WT_R1,1575.0,36.0
9m_WT_R1,1143.0,51.0
9m_WT_R1,69.0,0.0
9m_WT_R1,21.0,1.0
9m_WT_R1,40.0,0.0
9m_WT_R1,122.0,0.0
9m_WT_R1,1911.0,33.0
9m_WT_R1,3317.0,45.0
9m_WT_R1,4061.0,51.0
9m_WT_R1,5581.0,91.0
9m_WT_R1,6208.0,153.0
9m_WT_R1,7642.0,161.0
9m_WT_R1,8961.0,266.0
9m_WT_R1,10276.0,312.0
9m_WT_R1,9514.0,248.0
9m_WT_R1,11632.0,375.0
9m_WT_R1,8081.0,208.0
9m_WT_R1,5386.0,84.0
9m_WT_R1,5756.0,96.0
9m_WT_R1,7048.0,176.0
9m_WT_R1,5758.0,104.0
9m_WT_R1,8465.0,242.0
9m_WT_R1,7154.0,141.0
9m_WT_R1,10350.0,242.0
9m_WT_R1,5430.0,100.0
9m_WT_R1,6910.0,145.0
9m_WT_R1,7595.0,218.0
9m_WT_R1,8855.0,174.0
9m_WT_R1,8220.0,163.0
9m_WT_R1,6333.0,142.0
9m_WT_R1,6065.0,115.0
9m_WT_R1,6476.0,107.0
9m_WT_R1,6862.0,140.0
9m_WT_R1,5566.0,90.0
9m_WT_R1,9878.0,221.0
9m_WT_R1,8231.0,177.0
9m_WT_R1,9661.0,223.0
9m_WT_R1,5195.0,90.0
9m_WT_R1,6924.0,179.0
9m_WT_R1,7927.0,267.0
9m_WT_R1,8997.0,265.0
9m_WT_R1,7505.0,192.0
9m_WT_R1,6809.0,181.0
9m_WT_R1,7579.0,249.0
9m_WT_R1,8159.0,219.0
9m_WT_R1,8124.0,209.0
9m_WT_R1,6323.0,172.0
9m_WT_R1,8459.0,234.0
9m_WT_R1,8068.0,179.0
9m_WT_R1,7861.0,191.0
9m_WT_R1,8698.0,207.0
9m_WT_R1,9910.0,313.0
9m_WT_R1,9619.0,323.0
9m_WT_R1,7801.0,275.0
9m_WT_R1,11063.0,372.0
9m_WT_R1,8040.0,264.0
9m_WT_R1,10113.0,317.0
9m_WT_R1,5611.0,115.0
9m_WT_R1,5106.0,118.0
9m_WT_R1,6349.0,134.0
9m_WT_R1,9719.0,315.0
9m_WT_R1,10979.0,359.0
9m_WT_R1,7170.0,205.0
9m_WT_R1,10998.0,333.0
9m_WT_R1,11830.0,402.0
9m_WT_R1,10676.0,332.0
9m_WT_R1,9791.0,254.0
9m_WT_R1,9043.0,213.0
9m_WT_R1,7998.0,178.0
9m_WT_R1,6027.0,123.0
9m_WT_R1,7767.0,248.0
9m_WT_R1,10422.0,330.0
9m_WT_R1,8214.0,237.0
9m_WT_R1,4606.0,127.0
9m_WT_R1,5453.0,126.0
9m_WT_R1,27.0,0.0
9m_WT_R1,34.0,0.0
9m_WT_R1,302.0,7.0
9m_WT_R1,692.0,4.0
9m_WT_R1,1203.0,13.0
9m_WT_R1,1258.0,15.0
9m_WT_R1,2008.0,18.0
9m_WT_R1,1931.0,16.0
9m_WT_R1,2044.0,25.0
9m_WT_R1,1484.0,32.0
9m_WT_R1,1538.0,52.0
9m_WT_R1,1843.0,65.0
9m_WT_R1,2315.0,77.0
9m_WT_R1,2107.0,79.0
9m_WT_R1,1545.0,55.0
9m_WT_R1,2020.0,58.0
9m_WT_R1,2252.0,42.0
9m_WT_R1,816.0,29.0
9m_WT_R1,1789.0,28.0
9m_WT_R1,6182.0,85.0
9m_WT_R1,9559.0,114.0
9m_WT_R1,5383.0,60.0
9m_WT_R1,58.0,0.0
9m_WT_R1,1217.0,20.0
9m_WT_R1,5107.0,65.0
9m_WT_R1,2544.0,57.0
9m_WT_R1,1647.0,50.0
9m_WT_R1,1837.0,53.0
9m_WT_R1,1087.0,28.0
9m_WT_R1,1211.0,68.0
9m_WT_R1,24.0,3.0
9m_WT_R1,1584.0,35.0
9m_WT_R1,5131.0,89.0
9m_WT_R1,4740.0,88.0
9m_WT_R1,7286.0,199.0
9m_WT_R1,6776.0,174.0
9m_WT_R1,7577.0,144.0
9m_WT_R1,11240.0,383.0
9m_WT_R1,12951.0,413.0
9m_WT_R1,12823.0,415.0
9m_WT_R1,10566.0,312.0
9m_WT_R1,9974.0,303.0
9m_WT_R1,9212.0,272.0
9m_WT_R1,7399.0,217.0
9m_WT_R1,7715.0,157.0
9m_WT_R1,9007.0,222.0
9m_WT_R1,7330.0,173.0
9m_WT_R1,5203.0,111.0
9m_WT_R1,4619.0,123.0
9m_WT_R1,9022.0,160.0
9m_WT_R1,8418.0,192.0
9m_WT_R1,6864.0,157.0
9m_WT_R1,6425.0,93.0
9m_WT_R1,9567.0,204.0
9m_WT_R1,9687.0,240.0
9m_WT_R1,8092.0,169.0
9m_WT_R1,6126.0,102.0
9m_WT_R1,8859.0,170.0
9m_WT_R1,5919.0,138.0
9m_WT_R1,6776.0,122.0
9m_WT_R1,8222.0,202.0
9m_WT_R1,9621.0,197.0
9m_WT_R1,4672.0,60.0
9m_WT_R1,6040.0,101.0
9m_WT_R1,7315.0,201.0
9m_WT_R1,6602.0,112.0
9m_WT_R1,11218.0,344.0
9m_WT_R1,10195.0,308.0
9m_WT_R1,6479.0,165.0
9m_WT_R1,5210.0,104.0
9m_WT_R1,7170.0,247.0
9m_WT_R1,7858.0,218.0
9m_WT_R1,11284.0,348.0
9m_WT_R1,8378.0,219.0
9m_WT_R1,8149.0,226.0
9m_WT_R1,8451.0,248.0
9m_WT_R1,10815.0,298.0
9m_WT_R1,10151.0,337.0
9m_WT_R1,9762.0,370.0
9m_WT_R1,10557.0,330.0
9m_WT_R1,11950.0,375.0
9m_WT_R1,9128.0,212.0
9m_WT_R1,7809.0,201.0
9m_WT_R1,9023.0,215.0
9m_WT_R1,6353.0,156.0
9m_WT_R1,4518.0,62.0
9m_WT_R1,7178.0,210.0
9m_WT_R1,9532.0,309.0
9m_WT_R1,9411.0,276.0
9m_WT_R1,7988.0,214.0
9m_WT_R1,9599.0,307.0
9m_WT_R1,11384.0,323.0
9m_WT_R1,11694.0,325.0
9m_WT_R1,8780.0,241.0
9m_WT_R1,9510.0,302.0
9m_WT_R1,8971.0,235.0
9m_WT_R1,8102.0,231.0
9m_WT_R1,8505.0,246.0
9m_WT_R1,7043.0,179.0
9m_WT_R1,4500.0,64.0
9m_WT_R1,4041.0,68.0
9m_WT_R1,140.0,3.0
9m_WT_R1,500.0,1.0
9m_WT_R1,880.0,13.0
9m_WT_R1,1123.0,18.0
9m_WT_R1,1565.0,21.0
9m_WT_R1,2352.0,36.0
9m_WT_R1,3090.0,43.0
9m_WT_R1,2774.0,32.0
9m_WT_R1,3122.0,37.0
9m_WT_R1,3748.0,58.0
9m_WT_R1,4297.0,79.0
9m_WT_R1,4044.0,65.0
9m_WT_R1,4278.0,35.0
9m_WT_R1,4859.0,45.0
9m_WT_R1,5360.0,82.0
9m_WT_R1,4473.0,86.0
9m_WT_R1,4829.0,58.0
9m_WT_R1,4760.0,86.0
9m_WT_R1,4373.0,73.0
9m_WT_R1,3428.0,56.0
9m_WT_R1,1370.0,39.0
9m_WT_R1,1846.0,32.0
9m_WT_R1,2092.0,49.0
9m_WT_R1,1409.0,57.0
9m_WT_R1,1096.0,31.0
9m_WT_R1,2879.0,72.0
9m_WT_R1,4489.0,84.0
9m_WT_R1,2148.0,55.0
9m_WT_R1,1233.0,47.0
9m_WT_R1,4791.0,67.0
9m_WT_R1,5488.0,78.0
9m_WT_R1,5824.0,72.0
9m_WT_R1,221.0,5.0
9m_WT_R1,36.0,1.0
9m_WT_R1,343.0,1.0
9m_WT_R1,1542.0,41.0
9m_WT_R1,2722.0,81.0
9m_WT_R1,1703.0,54.0
9m_WT_R1,1055.0,28.0
9m_WT_R1,131.0,3.0
9m_WT_R1,874.0,22.0
9m_WT_R1,3473.0,55.0
9m_WT_R1,4740.0,87.0
9m_WT_R1,6974.0,193.0
9m_WT_R1,7509.0,196.0
9m_WT_R1,7226.0,185.0
9m_WT_R1,8227.0,246.0
9m_WT_R1,8594.0,210.0
9m_WT_R1,10319.0,292.0
9m_WT_R1,11694.0,316.0
9m_WT_R1,9501.0,250.0
9m_WT_R1,11570.0,266.0
9m_WT_R1,11453.0,333.0
9m_WT_R1,10179.0,255.0
9m_WT_R1,9112.0,266.0
9m_WT_R1,8501.0,224.0
9m_WT_R1,6470.0,99.0
9m_WT_R1,5634.0,120.0
9m_WT_R1,4916.0,116.0
9m_WT_R1,8814.0,147.0
9m_WT_R1,9218.0,127.0
9m_WT_R1,7455.0,100.0
9m_WT_R1,9153.0,163.0
9m_WT_R1,8174.0,183.0
9m_WT_R1,6395.0,138.0
9m_WT_R1,6221.0,92.0
9m_WT_R1,6376.0,134.0
9m_WT_R1,6847.0,101.0
9m_WT_R1,6288.0,109.0
9m_WT_R1,7105.0,117.0
9m_WT_R1,7751.0,141.0
9m_WT_R1,8553.0,175.0
9m_WT_R1,5846.0,113.0
9m_WT_R1,5936.0,112.0
9m_WT_R1,5934.0,129.0
9m_WT_R1,6753.0,166.0
9m_WT_R1,7363.0,192.0
9m_WT_R1,7581.0,215.0
9m_WT_R1,9052.0,210.0
9m_WT_R1,6620.0,153.0
9m_WT_R1,7072.0,216.0
9m_WT_R1,6749.0,162.0
9m_WT_R1,8511.0,241.0
9m_WT_R1,11259.0,364.0
9m_WT_R1,7437.0,204.0
9m_WT_R1,9027.0,234.0
9m_WT_R1,11292.0,401.0
9m_WT_R1,10297.0,308.0
9m_WT_R1,10623.0,337.0
9m_WT_R1,10037.0,338.0
9m_WT_R1,13512.0,438.0
9m_WT_R1,10327.0,327.0
9m_WT_R1,9061.0,273.0
9m_WT_R1,7513.0,208.0
9m_WT_R1,6659.0,134.0
9m_WT_R1,8583.0,258.0
9m_WT_R1,5897.0,131.0
9m_WT_R1,10831.0,341.0
9m_WT_R1,11852.0,329.0
9m_WT_R1,10927.0,315.0
9m_WT_R1,9805.0,296.0
9m_WT_R1,10335.0,307.0
9m_WT_R1,12652.0,392.0
9m_WT_R1,9672.0,330.0
9m_WT_R1,11673.0,407.0
9m_WT_R1,10740.0,315.0
9m_WT_R1,8894.0,248.0
9m_WT_R1,7133.0,175.0
9m_WT_R1,7352.0,187.0
9m_WT_R1,3760.0,76.0
9m_WT_R1,4125.0,67.0
9m_WT_R1,2690.0,66.0
9m_WT_R1,4110.0,61.0
9m_WT_R1,3664.0,44.0
9m_WT_R1,4543.0,68.0
9m_WT_R1,4046.0,45.0
9m_WT_R1,4250.0,61.0
9m_WT_R1,3942.0,50.0
9m_WT_R1,5153.0,75.0
9m_WT_R1,7086.0,124.0
9m_WT_R1,6152.0,94.0
9m_WT_R1,6381.0,128.0
9m_WT_R1,6592.0,159.0
9m_WT_R1,6501.0,169.0
9m_WT_R1,10385.0,288.0
9m_WT_R1,9969.0,210.0
9m_WT_R1,10223.0,243.0
9m_WT_R1,12190.0,354.0
9m_WT_R1,8979.0,225.0
9m_WT_R1,9650.0,281.0
9m_WT_R1,7928.0,209.0
9m_WT_R1,9242.0,238.0
9m_WT_R1,7606.0,198.0
9m_WT_R1,3163.0,54.0
9m_WT_R1,1703.0,53.0
9m_WT_R1,1607.0,50.0
9m_WT_R1,2034.0,59.0
9m_WT_R1,1336.0,49.0
9m_WT_R1,1270.0,25.0
9m_WT_R1,2851.0,72.0
9m_WT_R1,4781.0,144.0
9m_WT_R1,5499.0,44.0
9m_WT_R1,4469.0,76.0
9m_WT_R1,2234.0,28.0
9m_WT_R1,723.0,24.0
9m_WT_R1,1293.0,27.0
9m_WT_R1,107.0,2.0
9m_WT_R1,1081.0,7.0
9m_WT_R1,3209.0,64.0
9m_WT_R1,1720.0,37.0
9m_WT_R1,1781.0,26.0
9m_WT_R1,142.0,2.0
9m_WT_R1,27.0,1.0
9m_WT_R1,23.0,0.0
9m_WT_R1,3087.0,46.0
9m_WT_R1,3541.0,58.0
9m_WT_R1,3893.0,64.0
9m_WT_R1,3484.0,73.0
9m_WT_R1,4174.0,93.0
9m_WT_R1,5601.0,157.0
9m_WT_R1,6046.0,140.0
9m_WT_R1,8595.0,267.0
9m_WT_R1,9446.0,277.0
9m_WT_R1,4159.0,100.0
9m_WT_R1,5308.0,152.0
9m_WT_R1,8401.0,211.0
9m_WT_R1,8959.0,293.0
9m_WT_R1,7561.0,198.0
9m_WT_R1,9557.0,262.0
9m_WT_R1,9936.0,294.0
9m_WT_R1,9576.0,339.0
9m_WT_R1,8887.0,210.0
9m_WT_R1,6524.0,110.0
9m_WT_R1,6813.0,114.0
9m_WT_R1,8982.0,138.0
9m_WT_R1,7018.0,82.0
9m_WT_R1,11888.0,221.0
9m_WT_R1,6079.0,105.0
9m_WT_R1,5909.0,111.0
9m_WT_R1,5816.0,96.0
9m_WT_R1,7520.0,130.0
9m_WT_R1,5825.0,99.0
9m_WT_R1,5929.0,88.0
9m_WT_R1,7014.0,137.0
9m_WT_R1,6975.0,119.0
9m_WT_R1,5834.0,84.0
9m_WT_R1,7955.0,179.0
9m_WT_R1,5064.0,77.0
9m_WT_R1,6923.0,182.0
9m_WT_R1,8712.0,262.0
9m_WT_R1,6613.0,189.0
9m_WT_R1,8448.0,263.0
9m_WT_R1,9871.0,271.0
9m_WT_R1,8174.0,225.0
9m_WT_R1,4705.0,88.0
9m_WT_R1,7662.0,188.0
9m_WT_R1,6683.0,193.0
9m_WT_R1,7241.0,201.0
9m_WT_R1,8364.0,199.0
9m_WT_R1,8591.0,226.0
9m_WT_R1,10996.0,300.0
9m_WT_R1,9597.0,300.0
9m_WT_R1,10918.0,348.0
9m_WT_R1,8669.0,217.0
9m_WT_R1,10011.0,256.0
9m_WT_R1,11550.0,381.0
9m_WT_R1,8195.0,240.0
9m_WT_R1,9318.0,250.0
9m_WT_R1,8811.0,245.0
9m_WT_R1,7131.0,176.0
9m_WT_R1,6858.0,149.0
9m_WT_R1,11036.0,327.0
9m_WT_R1,12657.0,424.0
9m_WT_R1,10455.0,319.0
9m_WT_R1,11791.0,369.0
9m_WT_R1,8595.0,203.0
9m_WT_R1,12195.0,435.0
9m_WT_R1,11953.0,436.0
9m_WT_R1,9609.0,252.0
9m_WT_R1,9628.0,307.0
9m_WT_R1,9731.0,234.0
9m_WT_R1,6762.0,174.0
9m_WT_R1,5322.0,124.0
9m_WT_R1,3164.0,66.0
9m_WT_R1,3360.0,55.0
9m_WT_R1,3075.0,62.0
9m_WT_R1,4102.0,46.0
9m_WT_R1,4755.0,74.0
9m_WT_R1,5368.0,84.0
9m_WT_R1,6984.0,163.0
9m_WT_R1,7868.0,189.0
9m_WT_R1,8201.0,194.0
9m_WT_R1,6682.0,148.0
